 2.59290326e+01  5.19116377e+01  2.59290326e+01  7.37163779e+00 
 2.60290326e+01  5.19936278e+01  2.60290326e+01  7.41127134e+00 
 2.61290326e+01  5.20752666e+01  2.61290326e+01  7.45092062e+00 
 2.62290326e+01  5.21565569e+01  2.62290326e+01  7.49058528e+00 
 2.63290326e+01  5.22375019e+01  2.63290326e+01  7.53026493e+00 
 2.64290326e+01  5.23181045e+01  2.64290326e+01  7.56995922e+00 
 2.65290326e+01  5.23983676e+01  2.65290326e+01  7.60966776e+00 
 2.66290326e+01  5.24782943e+01  2.66290326e+01  7.64939021e+00 
 2.67290326e+01  5.25578873e+01  2.67290326e+01  7.68912621e+00 
 2.68290326e+01  5.26371497e+01  2.68290326e+01  7.72887539e+00 
 2.69290326e+01  5.27160842e+01  2.69290326e+01  7.76863741e+00 
 2.70290326e+01  5.27946936e+01  2.70290326e+01  7.80841193e+00 
 2.71290326e+01  5.28729809e+01  2.71290326e+01  7.84819859e+00 
 2.72290326e+01  5.29509486e+01  2.72290326e+01  7.88799706e+00 
 2.73290326e+01  5.30285997e+01  2.73290326e+01  7.92780700e+00 
 2.74290326e+01  5.31059368e+01  2.74290326e+01  7.96762807e+00 
 2.75290326e+01  5.31829626e+01  2.75290326e+01  8.00745994e+00 
 2.76290326e+01  5.32596797e+01  2.76290326e+01  8.04730230e+00 
 2.77290326e+01  5.33360909e+01  2.77290326e+01  8.08715480e+00 
 2.78290326e+01  5.34121988e+01  2.78290326e+01  8.12701714e+00 
 2.79290326e+01  5.34880059e+01  2.79290326e+01  8.16688898e+00 
 2.80290326e+01  5.35635148e+01  2.80290326e+01  8.20677003e+00 
 2.81290326e+01  5.36387281e+01  2.81290326e+01  8.24665996e+00 
 2.82290326e+01  5.37136482e+01  2.82290326e+01  8.28655846e+00 
 2.83290326e+01  5.37882778e+01  2.83290326e+01  8.32646524e+00 
 2.84290326e+01  5.38626193e+01  2.84290326e+01  8.36637998e+00 
 2.85290326e+01  5.39366750e+01  2.85290326e+01  8.40630240e+00 
 2.86290326e+01  5.40104476e+01  2.86290326e+01  8.44623218e+00 
 2.87290326e+01  5.40839393e+01  2.87290326e+01  8.48616904e+00 
 2.88290326e+01  5.41571526e+01  2.88290326e+01  8.52611268e+00 
 2.89290326e+01  5.42300898e+01  2.89290326e+01  8.56606282e+00 
 2.90290326e+01  5.43027533e+01  2.90290326e+01  8.60601918e+00 
 2.91290326e+01  5.43751454e+01  2.91290326e+01  8.64598146e+00 
 2.92290326e+01  5.44472684e+01  2.92290326e+01  8.68594939e+00 
 2.93290326e+01  5.45191246e+01  2.93290326e+01  8.72592269e+00 
 2.94290326e+01  5.45907162e+01  2.94290326e+01  8.76590109e+00 
 2.95290326e+01  5.46620454e+01  2.95290326e+01  8.80588432e+00 
 2.96290326e+01  5.47331146e+01  2.96290326e+01  8.84587210e+00 
 2.97290326e+01  5.48039258e+01  2.97290326e+01  8.88586418e+00 
 2.98290326e+01  5.48744813e+01  2.98290326e+01  8.92586028e+00 
 2.99290326e+01  5.49447832e+01  2.99290326e+01  8.96586014e+00 
 3.00290326e+01  5.50148336e+01  3.00290326e+01  9.00586351e+00 
 3.01290326e+01  5.50846347e+01  3.01290326e+01  9.04587014e+00 
 3.02290326e+01  5.51541886e+01  3.02290326e+01  9.08587976e+00 
 3.03290326e+01  5.52234973e+01  3.03290326e+01  9.12589212e+00 
 3.04290326e+01  5.52925629e+01  3.04290326e+01  9.16590699e+00 
 3.05290326e+01  5.53613874e+01  3.05290326e+01  9.20592410e+00 
 3.06290326e+01  5.54299728e+01  3.06290326e+01  9.24594323e+00 
 3.07290326e+01  5.54983212e+01  3.07290326e+01  9.28596412e+00 
 3.08290326e+01  5.55664345e+01  3.08290326e+01  9.32598654e+00 
 3.09290326e+01  5.56343147e+01  3.09290326e+01  9.36601025e+00 
 3.10290326e+01  5.57019638e+01  3.10290326e+01  9.40603502e+00 
 3.11290326e+01  5.57693835e+01  3.11290326e+01  9.44606061e+00 
 3.12290326e+01  5.58365760e+01  3.12290326e+01  9.48608680e+00 
 3.13290326e+01  5.59035430e+01  3.13290326e+01  9.52611336e+00 
 3.14290326e+01  5.59702864e+01  3.14290326e+01  9.56614006e+00 
